Feature ID	Taxon	Confidence
deb638adc9a5b2225f7c4f9afdb5e242	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999977391799865
9f05e4992392a05c38e1c790e07f3e5c	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_ND3007_group	0.9999997173297972
4a1f301649918dd9d49bc2f8e45d16d1	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999990390762
fb368bda4b32025d51637c2fc1a0ba9a	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.9999996993161514
302453da7fdf3d0fc7c898a56d1902cc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella	0.9999999998595115
e149584fe9c8493dcfe1c57a0a815c77	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999977576295705
140d6e920127d04692cd8088dab18859	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira	0.9984842685727314
c00514d54b15725f03c323c54796a7c0	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.997987681813617
84311c29ab5cf09c0720c450dc7c1a43	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.9999995482534442
ff241ad98176a2c70cdb70878176ca2e	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group	0.9995813936163179
b8987c5d3c76dafe8b6470c5cccaba7c	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999776851680018
84b17f815f1e8767da103f96068901ec	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_eligens_group	0.9999867408825142
bdd7f7776d780119c9859f1c356628e0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999617029205872
